Point ID,Station,Pnuemonic,Description,COM,RTU,Pg,Status P,Analog P,Relay P,Value,Scale,Type,Helper Column,IP Address,DNPAddress,DNP Point,,
38450,OP,T2FAN1,OP TX2 STG 1 FANS ON/OFF,4,23,9,7,,,,,STATUS,OPT2FAN1STATUS,172.18.3.82,1,47,,
38450,OP,T2FAN1,OP TX2 STG1 FANS ON,4,23,,,,74,1,,RELAY,OPT2FAN1RELAY,172.18.3.82,1,6,,
38450,OP,T2FAN1,OP TX2 STG1 FANS OFF,4,23,,,,74,0,,RELAY,OPT2FAN1RELAY,172.18.3.82,1,6,,
38451,OP,T2FAN2,OP TX2 STG2 FANS ON/OFF,4,23,9,8,,,,,STATUS,OPT2FAN2STATUS,172.18.3.82,1,48,,
38451,OP,T2FAN2,OP TX2 STG2 FANS ON,4,23,,,,75,1,,RELAY,OPT2FAN2RELAY,172.18.3.82,1,7,,
38451,OP,T2FAN2,OP TX2 STG2 FANS OFF,4,23,,,,75,0,,RELAY,OPT2FAN2RELAY,172.18.3.82,1,7,,
38452,OP,35C209,OP 2100-2 ALARM COM 9,4,23,9,9,,,,,STATUS,OP35C209STATUS,172.18.3.82,1,126,,
38453,OP,35C210,OP 2100-2 ALARM COM 10,4,23,9,10,,,,,STATUS,OP35C210STATUS,172.18.3.82,1,127,,
38454,OP,35C205,OP 2W12 CTRL COM,4,23,9,11,,,,,STATUS,OP35C205STATUS,172.18.3.82,1,122,,
38455,OP,35C222,OP 2W12 STA COM,4,23,9,12,,,,,STATUS,OP35C222STATUS,172.18.3.82,1,139,,
31806,OP,35C225,OP LS 2505 STA CTRL COM,4,23,9,13,,,,,STATUS,OP35C225STATUS,172.18.3.82,1,142,,
38456,OP,25SC7,OP LS STA CTRL FAIL,4,23,9,14,,,,,STATUS,OP25SC7STATUS,172.18.3.82,1,184,,
38430,OP,2W12,OP 2W12 TIE BKR 1 TRIP,4,23,,,,76,1,,RELAY,OP2W12RELAY,172.18.3.82,1,38,,
38430,OP,2W12,OP 2W12 TIE BKR 1 CLOSE,4,23,,,,76,0,,RELAY,OP2W12RELAY,172.18.3.82,1,38,,
33696,OP,2L21,OP TX2 LBI 2L21 TRIP,4,23,,,,77,1,,RELAY,OP2L21RELAY,172.18.3.82,1,17,,
33696,OP,2L21,OP TX2 LBI 2L21 CLOSE,4,23,,,,77,0,,RELAY,OP2L21RELAY,172.18.3.82,1,17,,
34171,OP,W6276,OP TX1 W6276 HS BKR POS,4,23,10,0,,,,,STATUS,OPW6276STATUS,172.18.3.81,1,0,,
34171,OP,W6276,W6276 TX1 HS BKR OPEN,4,23,,,,80,1,,RELAY,OPW6276RELAY,172.18.3.81,1,0,,
34171,OP,W6276,W6276 TX1 HS BKR CLOSE,4,23,,,,80,0,,RELAY,OPW6276RELAY,172.18.3.81,1,0,,
38561,OP,6276LP,OP BKR LO SF6 GAS,4,23,10,1,,,,,STATUS,OP6276LPSTATUS,172.18.3.81,1,1,,
38562,OP,6276LG,OP BKR LO SF6 CUTOUT,4,23,10,2,,,,,STATUS,OP6276LGSTATUS,172.18.3.81,1,2,,
33951,OP,6278S,OP HS BKR 1 BYPASS POS,4,23,10,3,,,,,STATUS,OP6278SSTATUS,172.18.3.81,1,21,,
38563,OP,M6283,OP HS MOBILE TX DISC SW,4,23,10,4,,,,,STATUS,OPM6283STATUS,172.18.3.81,1,30,,
38564,OP,T1F1AC,OP TX1 STG1 FANS LOSS AC,4,23,10,5,,,,,STATUS,OPT1F1ACSTATUS,172.18.3.81,1,31,,
38565,OP,T1F2AC,OP TX1 STG2 FANS LOSS AC,4,23,10,6,,,,,STATUS,OPT1F2ACSTATUS,172.18.3.81,1,32,,
38566,OP,TX1NHI,OP TX1 TANK NITRO HI PRS,4,23,10,7,,,,,STATUS,OPTX1NHISTATUS,172.18.3.81,1,33,,
38567,OP,TX1NLO,OP TX1 TANK NITRO LO PRS,4,23,10,8,,,,,STATUS,OPTX1NLOSTATUS,172.18.3.81,1,34,,
38568,OP,T1NCLO,OP TX1 NITRO CYL LO PRS,4,23,10,9,,,,,STATUS,OPT1NCLOSTATUS,172.18.3.81,1,35,,
38569,OP,T1PR,OP TX1 TANK PRS RELIEF,4,23,10,10,,,,,STATUS,OPT1PRSTATUS,172.18.3.81,1,36,,
38570,OP,T1SP,OP TX1 TANK SUDDEN PRS,4,23,10,11,,,,,STATUS,OPT1SPSTATUS,172.18.3.81,1,37,,
38571,OP,TX1LO,OP TX1 TANK LO OIL ,4,23,10,12,,,,,STATUS,OPTX1LOSTATUS,172.18.3.81,1,38,,
38572,OP,TX1CLO,OP TX1 TANK CRIT LO OIL,4,23,10,13,,,,,STATUS,OPTX1CLOSTATUS,172.18.3.81,1,39,,
38573,OP,LTC1LO,OP LTC1 TANK LO OIL,4,23,10,14,,,,,STATUS,OPLTC1LOSTATUS,172.18.3.81,1,41,,
38574,OP,TC1PWR,OP LTC1 LOSS OF POWER,4,23,10,15,,,,,STATUS,OPTC1PWRSTATUS,172.18.3.81,1,42,,
37575,OP,TCP1,OP LTC1 OFF TAP,4,23,11,0,,,,,STATUS,OPTCP1STATUS,172.18.3.81,1,43,,
38576,OP,LTCMT1,OP LTC1 MOTOR HI TEMP,4,23,11,1,,,,,STATUS,OPLTCMT1STATUS,172.18.3.81,1,44,,
38577,OP,TCPR1,OP LTC1 PRS RELIEF,4,23,11,2,,,,,STATUS,OPTCPR1STATUS,172.18.3.81,1,45,,
38578,OP,86X1,OP LTC1 LCKOUT BLKS LTC,4,23,11,3,,,,,STATUS,OP86X1STATUS,172.18.3.81,1,46,,
38579,OP,T1FAN1,OP TX1 STG1 FANS,4,23,11,4,,,,,STATUS,OPT1FAN1STATUS,172.18.3.81,1,47,,
38579,OP,T1FAN1,TX1 STAGE1 FANS ON,4,23,,,,81,1,,RELAY,OPT1FAN1RELAY,172.18.3.81,1,6,,
38579,OP,T1FAN1,TX1 STAGE1 FANS OFF,4,23,,,,81,0,,RELAY,OPT1FAN1RELAY,172.18.3.81,1,6,,
38580,OP,T1FAN2,OP TX1 STG2 FANS,4,23,11,5,,,,,STATUS,OPT1FAN2STATUS,172.18.3.81,1,48,,
38580,OP,T1FAN2,TX1 STAGE2 FANS ON,4,23,,,,82,1,,RELAY,OPT1FAN2RELAY,172.18.3.81,1,7,,
38580,OP,T1FAN2,TX1 STAGE2 FANS OFF,4,23,,,,82,0,,RELAY,OPT1FAN2RELAY,172.18.3.81,1,7,,
38581,OP,TX1TOT,OP TX1 HOT OIL TEMP,4,23,11,6,,,,,STATUS,OPTX1TOTSTATUS,172.18.3.81,1,49,,
38582,OP,TX1HS,OP TX1 HOT SPOT,4,23,11,7,,,,,STATUS,OPTX1HSSTATUS,172.18.3.81,1,50,,
38583,OP,TX1LR,OP TX1 LOC/REM SW,4,23,11,8,,,,,STATUS,OPTX1LRSTATUS,172.18.3.81,1,51,,
38584,OP,TX1K1,OP TX1 VOLT CTRL K1,4,23,11,9,,,,,STATUS,OPTX1K1STATUS,172.18.3.81,1,52,,
38584,OP,TX1K1,TX1 VOLT CTRL K1 ON,4,23,,,,84,1,,RELAY,OPTX1K1RELAY,172.18.3.81,1,9,,
38584,OP,TX1K1,TX1 VOLT CTRL K1 OFF,4,23,,,,84,0,,RELAY,OPTX1K1RELAY,172.18.3.81,1,9,,
38585,OP,TX1K2,OP TX1 VOLT CTRL K2,4,23,11,10,,,,,STATUS,OPTX1K2STATUS,172.18.3.81,1,53,,
38585,OP,TX1K2,TX1 VOLT CTRL K2 ON,4,23,,,,85,1,,RELAY,OPTX1K2RELAY,172.18.3.81,1,10,,
38585,OP,TX1K2,TX1 VOLT CTRL K2 OFF,4,23,,,,85,0,,RELAY,OPTX1K2RELAY,172.18.3.81,1,10,,
38586,OP,TCA1,OP LTC1 AUTO/MAN,4,23,11,11,,,,,STATUS,OPTCA1STATUS,172.18.3.81,1,54,,
38586,OP,TCA1,LTC1 MANUAL,4,23,,,,83,1,,RELAY,OPTCA1RELAY,172.18.3.81,1,8,,
38586,OP,TCA1,LTC1 AUTO,4,23,,,,83,0,,RELAY,OPTCA1RELAY,172.18.3.81,1,8,,
38567,OP,TC1,OP LTC1 RAISE,4,23,,,,86,1,,RELAY,OPTC1RELAY,172.18.3.81,1,11,,
38567,OP,TC1,OP LTC1 LOWER,4,23,,,,86,0,,RELAY,OPTC1RELAY,172.18.3.81,1,11,,
38588,OP,T1HIAL,OP TX1 CRIT HI TEMP,4,23,11,12,,,,,STATUS,OPT1HIALSTATUS,172.18.3.81,1,56,,
38433,OP,2L11,OP 2L11 TX1 LBI,4,23,11,13,,,,,STATUS,OP2L11STATUS,172.18.3.81,1,64,,
38433,OP,2L11,2L11 TX1 LBI OPEN,4,23,,,,87,1,,RELAY,OP2L11RELAY,172.18.3.81,1,17,,
38433,OP,2L11,2L11 TX1 LBI CLOSE,4,23,,,,87,0,,RELAY,OP2L11RELAY,172.18.3.81,1,17,,
38589,OP,35C106,OP TX1 387E ALARM COM,4,23,11,14,,,,,STATUS,OP35C106STATUS,172.18.3.81,1,119,,
38590,OP,35C107,OP TX1 501 ALARM COM,4,23,11,15,,,,,STATUS,OP35C107STATUS,172.18.3.81,1,120,,
38591,OP,MET1CP,OP TX1 METERING COM,4,23,12,0,,,,,STATUS,OPMET1CPSTATUS,172.18.3.81,1,121,,
38592,OP,35C109,OP 2100-1 ALARM COM 9,4,23,12,1,,,,,STATUS,OP35C109STATUS,172.18.3.81,1,122,,
38593,OP,35C110,OP 2100-1 ALARM COM 10,4,23,12,2,,,,,STATUS,OP35C110STATUS,172.18.3.81,1,123,,
38594,OP,35C111,OP TX1 2411 ALARMS COM,4,23,12,3,,,,,STATUS,OP35C111STATUS,172.18.3.81,1,124,,
38595,OP,2M14,TX1 METER CT BYPASS SW,4,23,12,4,,,,,STATUS,OP2M14STATUS,172.18.3.81,1,63,,
38596,OP,35C123,OP TX1 2505 STA/CTRL COM,4,23,12,8,,,,,STATUS,OP35C123STATUS,172.18.3.81,1,136,,
38597,OP,35C124,OP HS 2505 STA/CTRL COM,4,23,12,9,,,,,STATUS,OP35C124STATUS,172.18.3.81,1,137,,
38598,OP,35C125,OP LS 2505 STA/CTRL COM,4,23,12,10,,,,,STATUS,OP35C125STATUS,172.18.3.81,1,138,,
38599,OP,35C128,OP TX1 2411 FUTURE COM,4,23,12,12,,,,,STATUS,OP35C128STATUS,172.18.3.81,1,141,,
38600,OP,35T2SC,OP TX2 3530 FAIL,4,23,12,13,,,,,STATUS,OP35T2SCSTATUS,172.18.3.81,1,169,,
38601,OP,387SC1,OP TX1 DIFF PROT FAIL,4,23,12,14,,,,,STATUS,OP387SC1STATUS,172.18.3.81,1,171,,
38602,OP,501SC1,OP TX1 OVERCURRENT FAIL,4,23,12,15,,,,,STATUS,OP501SC1STATUS,172.18.3.81,1,172,,
38603,OP,21T1SC,OP TX1 2100 FAIL,4,23,13,0,,,,,STATUS,OP21T1SCSTATUS,172.18.3.81,1,175,,
38604,OP,MET1SC,OP TX1 735 METER FAIL,4,23,13,1,,,,REV4MAT,STATUS,OPMET1SCSTATUS,172.18.3.81,1,176,,
38605,OP,25SC1,OP TX1 STA/CTRL FAIL,4,23,13,3,,,,,STATUS,OP25SC1STATUS,172.18.3.81,1,178,,
38606,OP,25SC5,OP HS STA/CTRL FAIL,4,23,13,4,,,,,STATUS,OP25SC5STATUS,172.18.3.81,1,179,,
38607,OP,25SC8,OP LS STA/CTRL FAIL,4,23,13,5,,,,,STATUS,OP25SC8STATUS,172.18.3.81,1,180,,
38608,OP,24T1SC,OP TX1 2411 FAIL,4,23,13,7,,,,,STATUS,OP24T1SCSTATUS,172.18.3.81,1,184,,
38609,OP,TX1DRD,OP TX1 DIFF PROT DISABLE,4,23,13,8,,,,,STATUS,OPTX1DRDSTATUS,172.18.3.81,1,194,,
38610,OP,86T1,OP TX1 86T LCKOUT,4,23,13,9,,,,,STATUS,OP86T1STATUS,172.18.3.81,1,195,,
38611,OP,86TCM1,OP TX1 86T LCKOUT TCM,4,23,13,10,,,,,STATUS,OP86TCM1STATUS,172.18.3.81,1,196,,
38612,OP,94TCM1,OP TX1 94T TCM,4,23,13,11,,,,,STATUS,OP94TCM1STATUS,172.18.3.81,1,201,,
38613,OP,35C116,OP TX1 3530 TO RTU COM,4,23,13,13,,,,REV4MAT,STATUS,OP35C116STATUS,#N/A,1,#N/A,,
09331,OP,LTC1,OP LTC1 TAP POS,4,23,,,65,,,0.0078,ANALOG,OPLTC1ANALOG,172.18.3.81,1,21,,
09332,OP,RAV1,OP TX1 REG A VOLTS,4,23,,,66,,,0.1,ANALOG,OPRAV1ANALOG,172.18.3.81,1,24,,
09333,OP,RBV1,OP TX1 REG B VOLTS,4,23,,,67,,,0.1,ANALOG,OPRBV1ANALOG,172.18.3.81,1,25,,
09334,OP,RCV1,OP TX1 REG C VOLTS,4,23,,,68,,,0.1,ANALOG,OPRCV1ANALOG,172.18.3.81,1,26,,
09335,OP,TX1A,OP TX1 LS A AMPS,4,23,,,69,,,2.4,ANALOG,OPTX1AANALOG,172.18.3.81,1,27,,
09359,OP,TX1B,OP TX1 LS B AMPS,4,23,,,70,,,2.4,ANALOG,OPTX1BANALOG,172.18.3.81,1,28,,
09360,OP,TX1C,OP TX1 LS C AMPS,4,23,,,71,,,2.4,ANALOG,OPTX1CANALOG,172.18.3.81,1,29,,
09361,OP,KVA1M,OP TX1 KVA METER,4,23,,,72,,,48,ANALOG,OPKVA1MANALOG,172.18.3.81,1,30,,
09362,OP,TX1W,OP TX1 WATTS,4,23,,,73,,,48,ANALOG,OPTX1WANALOG,172.18.3.81,1,31,,
09363,OP,MV1,OP TX1 VARS LAG,4,23,,,74,,,48,ANALOG,OPMV1ANALOG,172.18.3.81,1,33,,
09364,OP,MV1-,OP TX1 VARS LEAD,4,23,,,75,,,48,ANALOG,OPMV1-ANALOG,172.18.3.81,1,32,,
09365,OP,PF1M,OP TX1 POWER FACTOR,4,23,,,76,,,0.1,ANALOG,OPPF1MANALOG,172.18.3.81,1,34,,
09366,OP,TX1FRQ,OP TX1 FREQUENCY,4,23,,,77,,,0.1,ANALOG,OPTX1FRQANALOG,172.18.3.81,1,35,,
09367,OP,KWPHR1,OP TX1 KW PREV HR,4,23,,,78,,,144,ANALOG,OPKWPHR1ANALOG,172.18.3.81,1,36,,
09368,OP,P1,OP PULSE ACCUMULATOR 1,4,23,,,3,,,7.2,PULSE,OPP1PULSE,#N/A,1,#N/A,,
09369,OP,T1HST1,OP TX1 WINDING 1 TEMP,4,23,,,79,,,1,ANALOG,OPT1HST1ANALOG,172.18.3.81,1,38,,
09370,OP,T1HST2,OP TX1 WINDING 2 TEMP,4,23,,,80,,,1,ANALOG,OPT1HST2ANALOG,172.18.3.81,1,39,,
09371,OP,T1HST3,OP TX1 WINDING 3 TEMP,4,23,,,81,,,1,ANALOG,OPT1HST3ANALOG,172.18.3.81,1,40,,
09372,OP,TX1TMP,OP TX1 TANK OIL TEMP,4,23,,,82,,,1,ANALOG,OPTX1TMPANALOG,172.18.3.81,1,41,,
09373,OP,TC1TMP,OP LTC1 OIL TEMP,4,23,,,83,,,1,ANALOG,OPTC1TMPANALOG,172.18.3.81,1,42,,
09374,OP,TX1ABT,OP TX1 AMBIENT TEMP,4,23,,,84,,,1,ANALOG,OPTX1ABTANALOG,172.18.3.81,1,43,,
